UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
蔣寧天,@nintian4,2022-11-08T02:41:37.000Z,"蔣寧天
@nintian4
·
8 Nov 2022「時指緊扣」人妻　陳時中老婆5字冷淡回應
ettoday.net
「時指緊扣」人妻　陳時中老婆5字冷淡回應 | ETtoday政治新聞 | ETtoday新聞雲
國民黨台北市議員徐巧芯6日發布數張照片，影射民進黨台北市長候選人陳時中「鹹豬手」北市聯醫松德院區副院長李雅玲。對此，陳時中7日電視節目《鄭知道了》專訪時，首度透露太太的冷語5個字反應。
1",,,1
陳柏衛,@hsnu101022,2022-11-08T02:36:15.000Z,"陳柏衛
@hsnu101022
·
8 Nov 2022說到紳士風度

陳時中在餐廳外展現的正是傳統英式禮儀

維多利亞時代的富有女性，在外出時由於多穿著膨大的長裙，在下階或出馬車門時常常容易被裙子絆倒

所以延伸出除了馬伕或傭人幫忙攙扶之外，由同行的男性來做，也展現愛妻或騎士精神。

（我讀過的東西是這樣說，有記錯煩請推友勘誤）
17
25
448",17,25,448
觸極者The Reacher,@TheReacherTW,2022-11-08T02:23:45.000Z,"觸極者The Reacher
@TheReacherTW
·
8 Nov 2022曹說陳時中（防疫）成績舉世矚目，甚至＂救他老命＂欠他一份感謝！
可是你跟蔡丁貴不是都在台灣缺疫苗時，借訪美探親機會＂順便＂去美國打疫苗嗎？
你們這些人有錢有勢，有辦法為自己著想。
現在憑什麼幫當時毫無選擇的台灣百姓代言？
1
2
5",1,2,5
美女ぶる骨ストの帰国子女,@nekochannotoiki,2022-11-08T02:22:36.000Z,"美女ぶる骨ストの帰国子女
@nekochannotoiki
·
8 Nov 2022陳時中か黃珊珊の2択じゃね？って思うけど現段階の支持率最高が蔣萬安31%とか絶望感やばい。盛ってない？
ちなみに黃珊珊26.2%、陳時中23.4%ってのはなんだかリアル。
1",,1,
中華保台反共復國黨／辛亥2.0驅逐馬列 恢復中華／舍利子,@6PBqg6FWzk5HkRi,2022-11-08T02:20:59.000Z,"中華保台反共復國黨／辛亥2.0驅逐馬列 恢復中華／舍利子
@6PBqg6FWzk5HkRi
·
8 Nov 2022台灣自媒體木炭團隊近日前往台北市的天玉里，進行街頭民調，由於此處的選舉結果和實際的開票結果非常接近，素有「章魚哥里」之稱。
YouTuber「木炭Charcoal ́・ω・`」11月6日上傳一份在台北市有「選情章魚哥」之稱的天玉里所做最新街頭民調，在地人表態票數為「陳時中9票、黃珊珊5票、蔣萬安9票」。
6",,,6
James J. Duann（段震宇）,@j_duann,2022-11-08T02:18:09.000Z,"James J. Duann（段震宇）
@j_duann
·
8 Nov 2022我對陳時中的感覺與觀察是：

當今政壇（包括民進黨）中，“華毒”最少的人物！
2
16",,2,16
社會大學。艮笑系,@hodgins7777,2022-11-08T02:12:24.000Z,"社會大學。艮笑系
@hodgins7777
·
8 Nov 2022Replying to 
@ltntw
不一樣的標準喔
陳時中是在吃飯場所     女方先生也在   
你認為這樣合理嗎",,,
Marco@Taiwan 和其他 44% 選民,Marco@Taiwan 和其他 44% 選民,2022-11-08T02:03:22.000Z,"Marco@Taiwan 和其他 44% 選民
@MarcoMKlll
·
8 Nov 2022這麼一個有雄才大略的總裁也會搞這種偷雞摸狗的搓圓仔湯行為唷？然後昨天是誰在指控陳時中去施壓媒體不要放自己的影片的？
kuo green
@kuo_green
·
8 Nov 2022
Replying to @37TDNMDbpbO8HI8
BB出手讓林耕仁去北機站的行程取消了
9
8
176",9,8,176
台灣推新聞,@mytwnews,2022-11-08T01:54:42.000Z,"台灣推新聞
@mytwnews
·
8 Nov 2022陳時中摟女性友人照引議論 蘇揆：國民黨應講清楚是否派狗仔隊跟拍 - 台視新聞
news.ttv.com.tw
陳時中摟女性友人照引議論 蘇揆：國民黨應講清楚是否派狗仔隊跟拍-台視新聞網
民進黨台北市長候選人陳時中被爆出桃色爭議，行政院長蘇貞昌今（8）日出席活動被問到此事，痛批國民黨應該要講清楚是不是派狗仔隊跟拍對手；另外，對於國民黨猛攻高端疫苗EUA審查「黑箱」，蘇揆也說，為了選舉還這樣攻擊這些願意為公付出的學者專家，實在很不應該。陳時中伸鹹豬手？蘇揆：藍應講清.....",,,
eeye24,@eeye24,2022-11-08T01:51:05.000Z,"eeye24
@eeye24
·
8 Nov 2022「#選舉還是要有人性」 大概就是這個意思... #陳時中 #台北
台灣屏東人
@hdiojojo
·
7 Nov 2022
做人要有良心啊！！謝謝阿中部長！",,,
Lewis Lin,@lulu3866,2022-11-08T01:15:47.000Z,"Lewis Lin
@lulu3866
·
8 Nov 2022奇怪的是，應由高端在七月前交給政府的報告，竟出現了九月的統計數字；原來報告竟是疾管署代筆，還用了政府的數據。專家會議成員姓名不公開，又是一塊大黑布；相關資料，也是選擇性公布。陳時中的反嗆，表面上義正詞嚴，其實是色厲內荏。",,,
Lewis Lin,@lulu3866,2022-11-08T01:15:14.000Z,"Lewis Lin
@lulu3866
·
8 Nov 2022陳時中之所以敢嗆聲，除了自大，靠的就是「高端保護力效益報告」。衛福部這份報告，拼湊一堆數據，趕在台北市長辯論前完成，除幫高端解套，也為陳時中助答。於是，高端股價漲停，陳時中聲音變大。",,,
Lewis Lin,@lulu3866,2022-11-08T01:14:44.000Z,"Lewis Lin
@lulu3866
·
8 Nov 2022蔡政府花四十億元購買高端疫苗，每分錢都來自民眾口袋。更別說，為了買高端，衛福部竭力阻擋其他疫苗進口，動用公權力和行政資源護航高端。因此，每個國民都有權利監督、批評。陳時中的說法，是昏官之見。",,,
"Fang, Chun-Hsien",@deva9ken,2022-11-08T01:14:37.000Z,"Fang, Chun-Hsien
@deva9ken
·
8 Nov 2022説出陳時中「真實」的一面就是在抹黑陳時中？！

這就真正的證明了：
「陳時中就是只能活在謊言、X話、紅酒、十指緊扣中？！」",,,
「満々ノ騎士」の鍾芝娜,@twhyperion,2022-11-08T01:14:37.000Z,"「満々ノ騎士」の鍾芝娜
@twhyperion
·
8 Nov 2022中國黨這個操弄手法講白了就是女性主義者腐敗的#metoo文化，啊不就幸好陳時中政治上站對邊和後台夠硬，不然沒幾個男性或政黨禁得起這種惡整。
news.ltn.com.tw
徐巧芯曝光47秒影片 坦言李雅玲、陳時中有台階才握住手挨轟 - 政治 - 自由時報電子報
首次上稿 11-07 23:13更新時間 11-08 06:41
1
4",,1,4
Lewis Lin,@lulu3866,2022-11-08T01:14:19.000Z,"Lewis Lin
@lulu3866
·
8 Nov 2022陳時中廟口開講，一句「沒打高端的，在不爽什麼」，引發議論。蔡總統曾說，打高端的人是民進黨「死忠的」；陳蔡兩句話連在一起，正是：「對民進黨死忠的，才能不爽。」難怪綠營越來越傲慢，完全不甩民眾觀感。",,,
"Fang, Chun-Hsien",@deva9ken,2022-11-08T01:13:01.000Z,"Fang, Chun-Hsien
@deva9ken
·
8 Nov 2022Replying to 
@Bj76011862
説出陳時中「真實」的一面就是在抹黑陳時中？！
這就真正的證明了：
「陳時中就是只能活在謊言、X話、紅酒、十指緊扣中？！」
1
1",1,,1
"Fang, Chun-Hsien",@deva9ken,2022-11-08T01:08:19.000Z,"Fang, Chun-Hsien
@deva9ken
·
8 Nov 2022當陳時中的老婆，真的是有夠委屈了？！
老公在外酒足飯飽後與別人的老婆十指緊扣，當老婆的還要發言力挺？！還要被老公拿出來公然的被消費？！
tw.news.yahoo.com
陳時中：蔣萬安辭不辭立委不重要 反正沒有功能
（中央社記者林長順台北8日電）民主進步黨台北市長參選人陳時中昨天晚間接受電視節目「鄭知道了」專訪時表示，國民黨北巿長參選人蔣萬安辭不辭立委不是那麼重要的事情，反正看起來他做立委也沒有什麼功能。",,,
三立iNEWS,@inewsknowledge,2022-11-08T01:00:00.000Z,"三立iNEWS
@inewsknowledge
·
8 Nov 2022蔣膠著奧步0705陳時中""牽手照""蔣萬安態度低調 藍綠營內部民調""麻花""糾結 蔣陣營:不清楚數字｜https://youtu.be/48ScTARK148
2",,,2
印和闐,@Rw5ZMVWnb583r0d,2022-11-08T00:45:35.000Z,"印和闐
@Rw5ZMVWnb583r0d
·
8 Nov 2022Replying to 
@cwctyty
陳時中加油！
1",,,1
StandWithUkraine / 爬山,@quendigay,2022-11-08T00:43:31.000Z,"StandWithUkraine / 爬山
@quendigay
·
8 Nov 2022好直率喔

陳時中：蔣萬安辭不辭立委不是那麼重要的事情 反正他也沒什麼功能 | 政治 | Newtalk新聞
newtalk.tw
陳時中：蔣萬安辭不辭立委不是那麼重要的事情 反正他也沒什麼功能 | 政治 | Newtalk新聞
距離九合一選舉不到三週，民主進步黨台北市長候選人陳時中與聯電創辦人曹興誠7日晚間接受三立電視台「鄭知道了」節目主持人鄭弘儀專訪，陳時中表示，國民黨北巿長候選人蔣萬安辭不辭立委不是那麼重要的事情，反正看起來他做立委也沒有什麼功能。被問及對台北市議員徐巧芯指控鹹豬手生氣嗎？陳時中直言，用這樣的方式，無論
1",,,1
痛 zaiˇzhi 那 1.0,@abbycha31344997,2022-11-08T00:42:06.000Z,"痛 zaiˇzhi 那 1.0
@abbycha31344997
·
8 Nov 2022《感謝有你》陳時中感謝台灣、感謝台北｜詞曲：詹雅雯 https://youtu.be/nRxJEMFatss via 
@YouTube
youtube.com
《感謝有你》陳時中感謝台灣、感謝台北｜詞曲：詹雅雯
《感謝有你》詞．曲：詹雅雯日頭破開烏雲照光這个城市追青春、追美夢追偉大時機世界遐爾大燒燒的志氣路一步步祙停止感謝有你予我抱著堅持感謝有你予我充滿勇氣感謝有你予我有愛牽引感謝有你予我有曠闊的天感謝有你
1",,,1
PPC@Taiwan,PPC@Taiwan,2022-11-08T00:35:33.000Z,"PPC@Taiwan
@yugioh091285912
·
8 Nov 2022Replying to 
@inewsknowledge
國民黨真正親手殺了多少人還每年出來選想再次征服台灣
嗆陳時中害死人的傢伙敢嗆國民黨?
不敢就是垃圾人渣

什麼時候中華民國才要審判國民黨的戰爭罪?",,,
曾韋禎,@tseng_weichen,2022-11-08T00:32:49.000Z,"曾韋禎
@tseng_weichen
·
8 Nov 2022惡搞醫師沒好下場
國內過去有股惡勢力站在奧客立場，預設醫師是殺人犯，堅持追究醫師刑責
民進黨執政後，拒絕民粹勒索，完成修法，將醫師過失責任明確化，不再淪為待宰肥羊
丁金聰因此得救，獲改判無罪
國民黨抹黑陳時中介入醫審會，袒護丁金聰
上個惡意抹黑醫師的謝維洲，已從政壇徹底消失
5
63
473",5,63,473
快點給我好好讀書,@more_ever_young,2022-11-08T00:21:06.000Z,"快點給我好好讀書
@more_ever_young
·
8 Nov 2022Replying to 
@a03ru6zp
但是如果是我要投，大概率可能還是會投陳時中（畢竟我們是死忠的
1",1,,
王語萱,@Lelechen945,2022-11-07T23:52:43.000Z,"王語萱
@Lelechen945
·
8 Nov 2022為阿中部長說幾句公道話！
曹興誠：侮辱醫療人員是不公道 
感謝陳時中，讓我老命能活下來
6
60
463",6,60,463
Asian American,@AsianAmericanUS,2022-11-07T23:49:21.000Z,"Asian American
@AsianAmericanUS
·
8 Nov 2022When Covid-19 first entered Taiwan in early 2020, Chen Shih-Chung #陳時中 would tour airports until 5 a.m. He didn’t come from a political dynasty #蔣萬安, nor backed by the #KMT #新黨 army and a narcissistic mayor #黃珊珊, A hard-working public servant like 陳時中 is MY CHOICE.
1
4",1,,4
Chih-Hao Tsai,@hao520,2022-11-07T23:48:41.000Z,"Chih-Hao Tsai
@hao520
·
8 Nov 2022「網際網路普及前，最主要的社交活動還是在飯桌上的酒菜間。」陳時中本來就嫻熟老派社交。你要說你不喜歡，可以。我也不喜歡。但我真不知道這事有什麼好吵的。舊文分享。（社交的未來 - Taiwan 2.0 https://taiwan.chtsai.org/2012/06/21/shejiao_de_weilai/… ）
taiwan.chtsai.org
社交的未來
《時代》雜誌 2006 年的年度風雲人物是每一位 Web 2.0 時代的網路使用者，2010 年則是社群網站 Facebook 創辦人 Mark Zuckerberg。這兩個網際網路社群化的重要里程碑也反映了真實生活受到的影響越來越大。社交的未來會呈現怎樣的面貌呢？
1
7",,1,7
千葉,@EHMmcShdjqfU0cU,2022-11-07T23:47:16.000Z,"千葉
@EHMmcShdjqfU0cU
·
8 Nov 2022Replying to 
@ToJeLM
罵陳時中?
1",1,,
ErichTuen,@ErichTuen,2022-11-07T23:33:42.000Z,"ErichTuen
@ErichTuen
·
8 Nov 2022Replying to 
@Bj76011862
根本陳時中你自己就是強權就高端，你不怕抹黑二兩年多了，因鈔票唔朦住了你雙眼雙手又忙著數鈔票，競選了就正義上身，遲了！
1
1",1,,1
張力麒,@Lichi_Chang,2022-11-07T23:18:00.000Z,"張力麒
@Lichi_Chang
·
8 Nov 2022中期選舉還剩一天，拜登川普多州造勢集會；廣州染疫暴增；徐州原公安局長王巧全被查，任內曝「鐵鏈女」案；陳時中正名抗共保台：隱形戰爭已無所不在【 #... https://youtu.be/-JuTIzHEtrs 來自 
@YouTube
youtube.com
中期選舉還剩一天，拜登川普多州造勢集會；廣州染疫暴增；徐州原公安局長王巧全被查，任內曝「鐵鏈女」案；陳時中正名抗共保台：隱形戰爭已無所...
#新唐人電視台 #環球直擊 #中期選舉中期選舉還剩一天 拜登川普多州造勢集會廣州染疫暴增徐州原公安局長王巧全被查 任內曝「鐵鏈女」案陳時中正名抗共保台：隱形戰爭已無所不在‣‣
1",,,1
"Fang, Chun-Hsien",@deva9ken,2022-11-07T23:08:40.000Z,"Fang, Chun-Hsien
@deva9ken
·
8 Nov 2022陳時中遭控伸鹹豬手　曹興誠：選市長不是選女婿 https://youtu.be/DRPAISNKP90 來自 
@YouTube
在台灣最需要企業根留台灣的時候，曹興誠跑去「中國」設半導體廠？！
在民進黨更加貪腐的時候，曹興誠卯足了勁，力挺「民進黨」？！
唉，曹興誠怎麼越老與張忠謀的差距就越大？！
youtube.com
陳時中遭控伸鹹豬手　曹興誠：選市長不是選女婿
民進黨台北市長候選人陳時中遭國民黨台北市議員徐巧芯指控伸出「鹹豬手」，陳時中陣營昨晚間緊急澄清。聯電前董事長曹興誠11／7舉行「為阿中部長說幾句公道話」記者會，也為陳時中緩頰。曹興誠說，選總統要選明君，選市長要他是完美的人，他覺得很好笑，是對民主不瞭解，威權國家才會希望出現明君，「這不是選女婿啊！」#曹興誠 #陳時中",,,
waterskyblue,@waterbluesky,2022-11-07T23:03:45.000Z,"waterskyblue
@waterbluesky
·
8 Nov 2022自我感覺良好,也是一種特效藥咩.
民進黨台北市長參選人陳時中的負面新聞一直發酵,
他的反應是「看來我辯論會表現太好,所以國民黨怕了,要出奧步」",,,
Koby 坂本晉作,@KobySakamoto,2022-11-07T22:57:42.000Z,"Koby 坂本晉作
@KobySakamoto
·
8 Nov 2022有一百萬個理由要投給陳時中
但是其中最好的一個就是
可以看到只會造謠、滿嘴謊話的徐巧芯崩潰的樣子
那就值得全力去拉票
讓陳時中坐上台北市長的位置
8
35
418",8,35,418
阿中,@yanzhonghuang3,2022-11-07T22:37:08.000Z,"阿中
@yanzhonghuang3
·
8 Nov 2022Replying to 
@Crv4ZmcF4OEnsyw
, 
@kannatsukihatsu
 and 
@dryadb43738
對阿 所以我說陳時中跟一般人的差別只在於他多了一個衛福部長的稱號而已
1",1,,
dyc,@dycTW,2022-11-07T22:33:11.000Z,"dyc
@dycTW
·
8 Nov 2022Replying to 
@dryadb43738
陳時中有說錯嗎？惹議？不就這些媒體在吵在議？
5",,,5
逆反想像的現實,@bintsung,2022-11-07T22:13:32.000Z,"逆反想像的現實
@bintsung
·
8 Nov 2022Replying to 
@AutumHuang
陳時中也應該對徐900提告，讓法院認證她造謠芯",,,
阿中,@yanzhonghuang3,2022-11-07T22:12:10.000Z,"阿中
@yanzhonghuang3
·
8 Nov 2022Replying to 
@Crv4ZmcF4OEnsyw
, 
@kannatsukihatsu
 and 
@dryadb43738
你講的這些理由都只解釋了一件事：陳時中不懂疫苗的製作時程，他太樂觀
陳時中根本不專業他比普通人多一個衛福部長的稱號

*陳時中說疫苗是中國擋的，那為什麼人家七月就講好九月高端開打才放行外國疫苗？
連辯論的時候蔣萬安問他都只會一直回「我已經說過了」
1",1,,
阿中,@yanzhonghuang3,2022-11-07T22:08:08.000Z,"阿中
@yanzhonghuang3
·
8 Nov 2022Replying to 
@Crv4ZmcF4OEnsyw
, 
@kannatsukihatsu
 and 
@dryadb43738
你忘記陳時中在任期還推掉國外的合作邀約？
當時的理由是「要做一億劑台灣不需要」
結果因為高端啟動的時間太晚導致第二期還沒做完就拿出來打
更可笑的是什麼，陳時中那時高端根本還沒開始做就在飲酒作樂、上小巨蛋演唱會
種種行為都在講他根本來鬧的",,,
PUTYPUTY,@AppPuty2,2022-11-07T20:00:03.000Z,"PUTYPUTY
@AppPuty2
·
8 Nov 2022[新聞] 有片！陳時中一路親暱摟人妻 徐巧芯：巧芯真的翻車了 最新新聞來了 人妻為「摟肩牽手」致電道歉　陳時中：愧疚大可不必是別人不對 國民黨台北市議員徐巧芯6日發布數張照片，影射民進黨台北市長候選人陳時中 https://imgur.com/lo2ufcR #Gossiping #PTT #熱門
imgur.com
Imgur",,,
月光仙石,@sennsekishuukyu,2022-11-07T19:47:28.000Z,"月光仙石
@sennsekishuukyu
·
8 Nov 2022@WananChiang
 推特避戰王出來尬聊啊，推友們都很想知道為什麼你要抹黑陳時中欸
Ian(Yī ēn)
@Bj76011862
·
7 Nov 2022
請大家在慌亂的時代，支持正確的領導者，讓我們能走向正確的未來",,,
SyHuang,@syhhuang,2022-11-07T19:06:00.000Z,"SyHuang
@syhhuang
·
8 Nov 2022Replying to 
@ETET14014301
 and 
@usahanablanc
很明顯陳時中被惡意造謠抹黑
時力的議員都說了 
女醫師是陳時中學妹 她的先生丁醫師/副院長也在座 出來時也走在太太的另一邊 偷拍角度看起來她跟陳兩個走的比較近 然後走下街道時 她抓了一下陳時中 幫他穩住腳步 

我們跟長輩走路不是也會這樣嗎？尤其碰到有階梯的地方 這有什麼特別意義嗎？
1
2",1,,2
